resort,timestamp,season,month,snowfall_inch,snow_depth_inch,temperature_f
Snowbasin,2024-01-05 23:00:00,2023-2024,January 2024,0.0,0.558,14.7
Snowbasin,2024-01-06 00:00:00,2023-2024,January 2024,0.0,0.558,15.1
Snowbasin,2024-01-06 01:00:00,2023-2024,January 2024,0.0,0.558,14.1
Snowbasin,2024-01-06 02:00:00,2023-2024,January 2024,0.0,0.558,13.4
Snowbasin,2024-01-06 03:00:00,2023-2024,January 2024,0.0,0.558,12.5
Snowbasin,2024-01-06 04:00:00,2023-2024,January 2024,0.0,0.558,11.2
Snowbasin,2024-01-06 05:00:00,2023-2024,January 2024,0.0,0.558,11.2
Snowbasin,2024-01-06 06:00:00,2023-2024,January 2024,0.0,0.558,8.9
Snowbasin,2024-01-06 07:00:00,2023-2024,January 2024,0.0,0.558,8.2
Snowbasin,2024-01-06 08:00:00,2023-2024,January 2024,0.0,0.558,7.0
Snowbasin,2024-01-06 09:00:00,2023-2024,January 2024,0.0,0.558,8.2
Snowbasin,2024-01-06 10:00:00,2023-2024,January 2024,0.0,0.558,12.1
Snowbasin,2024-01-06 11:00:00,2023-2024,January 2024,0.0,0.558,17.4
Snowbasin,2024-01-06 12:00:00,2023-2024,January 2024,0.0,0.558,20.4
Snowbasin,2024-01-06 13:00:00,2023-2024,January 2024,0.0,0.558,21.7
Snowbasin,2024-01-06 14:00:00,2023-2024,January 2024,0.0,0.558,22.1
Snowbasin,2024-01-06 15:00:00,2023-2024,January 2024,0.0,0.558,21.6
Snowbasin,2024-01-06 16:00:00,2023-2024,January 2024,0.0,0.558,21.9
Snowbasin,2024-01-06 17:00:00,2023-2024,January 2024,0.0,0.558,21.1
Snowbasin,2024-01-06 18:00:00,2023-2024,January 2024,0.0,0.558,13.9
Snowbasin,2024-01-06 19:00:00,2023-2024,January 2024,0.028,0.558,14.7
Snowbasin,2024-01-06 20:00:00,2023-2024,January 2024,0.055,0.558,13.7
Snowbasin,2024-01-06 21:00:00,2023-2024,January 2024,0.276,0.558,12.1
Snowbasin,2024-01-06 22:00:00,2023-2024,January 2024,0.138,0.591,10.9
Snowbasin,2024-01-06 23:00:00,2023-2024,January 2024,0.138,0.591,11.1
Snowbasin,2024-01-07 00:00:00,2023-2024,January 2024,0.193,0.591,11.6
Snowbasin,2024-01-07 01:00:00,2023-2024,January 2024,0.248,0.623,12.0
Snowbasin,2024-01-07 02:00:00,2023-2024,January 2024,0.276,0.623,12.7
Snowbasin,2024-01-07 03:00:00,2023-2024,January 2024,0.413,0.656,13.3
Snowbasin,2024-01-07 04:00:00,2023-2024,January 2024,0.358,0.689,13.8
Snowbasin,2024-01-07 05:00:00,2023-2024,January 2024,0.303,0.722,14.1
Snowbasin,2024-01-07 06:00:00,2023-2024,January 2024,0.276,0.722,13.9
Snowbasin,2024-01-07 07:00:00,2023-2024,January 2024,0.193,0.755,14.7
Snowbasin,2024-01-07 08:00:00,2023-2024,January 2024,0.165,0.787,14.1
Snowbasin,2024-01-07 09:00:00,2023-2024,January 2024,0.055,0.82,14.7
Snowbasin,2024-01-07 10:00:00,2023-2024,January 2024,0.055,0.82,14.9
Snowbasin,2024-01-07 11:00:00,2023-2024,January 2024,0.083,0.853,15.9
Snowbasin,2024-01-07 12:00:00,2023-2024,January 2024,0.055,0.853,15.9
Snowbasin,2024-01-07 13:00:00,2023-2024,January 2024,0.028,0.853,16.5
Snowbasin,2024-01-07 14:00:00,2023-2024,January 2024,0.0,0.853,16.7
Snowbasin,2024-01-07 15:00:00,2023-2024,January 2024,0.028,0.853,16.5
Snowbasin,2024-01-07 16:00:00,2023-2024,January 2024,0.028,0.853,15.7
Snowbasin,2024-01-07 17:00:00,2023-2024,January 2024,0.028,0.853,13.0
Snowbasin,2024-01-07 18:00:00,2023-2024,January 2024,0.0,0.853,8.9
Snowbasin,2024-01-07 19:00:00,2023-2024,January 2024,0.0,0.853,11.9
Snowbasin,2024-01-07 20:00:00,2023-2024,January 2024,0.0,0.853,10.5
Snowbasin,2024-01-07 21:00:00,2023-2024,January 2024,0.0,0.853,9.2
Snowbasin,2024-01-07 22:00:00,2023-2024,January 2024,0.0,0.853,8.1
Snowbasin,2024-01-07 23:00:00,2023-2024,January 2024,0.0,0.853,7.8
Snowbasin,2024-01-08 00:00:00,2023-2024,January 2024,0.0,0.853,7.6
Snowbasin,2024-01-08 01:00:00,2023-2024,January 2024,0.0,0.853,1.4
Snowbasin,2024-01-08 02:00:00,2023-2024,January 2024,0.0,0.853,0.6
Snowbasin,2024-01-08 03:00:00,2023-2024,January 2024,0.0,0.853,-0.0
Snowbasin,2024-01-08 04:00:00,2023-2024,January 2024,0.0,0.853,-0.6
Snowbasin,2024-01-08 05:00:00,2023-2024,January 2024,0.0,0.853,-1.5
Snowbasin,2024-01-08 06:00:00,2023-2024,January 2024,0.0,0.853,-4.0
Snowbasin,2024-01-08 07:00:00,2023-2024,January 2024,0.0,0.853,-3.7
Snowbasin,2024-01-08 08:00:00,2023-2024,January 2024,0.0,0.853,-4.2
Snowbasin,2024-01-08 09:00:00,2023-2024,January 2024,0.0,0.853,-1.5
Snowbasin,2024-01-08 10:00:00,2023-2024,January 2024,0.0,0.853,4.8
Snowbasin,2024-01-08 11:00:00,2023-2024,January 2024,0.0,0.853,12.4
Snowbasin,2024-01-08 12:00:00,2023-2024,January 2024,0.0,0.853,14.6
Snowbasin,2024-01-08 13:00:00,2023-2024,January 2024,0.0,0.853,15.2
Snowbasin,2024-01-08 14:00:00,2023-2024,January 2024,0.0,0.853,15.1
Snowbasin,2024-01-08 15:00:00,2023-2024,January 2024,0.0,0.853,14.6
Snowbasin,2024-01-08 16:00:00,2023-2024,January 2024,0.0,0.853,13.1
Snowbasin,2024-01-08 17:00:00,2023-2024,January 2024,0.0,0.853,9.7
Snowbasin,2024-01-08 18:00:00,2023-2024,January 2024,0.0,0.853,4.9
Snowbasin,2024-01-08 19:00:00,2023-2024,January 2024,0.0,0.853,2.3
Snowbasin,2024-01-08 20:00:00,2023-2024,January 2024,0.0,0.853,-1.8
Snowbasin,2024-01-08 21:00:00,2023-2024,January 2024,0.0,0.853,-4.0
Snowbasin,2024-01-08 22:00:00,2023-2024,January 2024,0.0,0.853,-2.2
Snowbasin,2024-01-08 23:00:00,2023-2024,January 2024,0.0,0.853,-2.0
Snowbasin,2024-01-09 00:00:00,2023-2024,January 2024,0.0,0.853,-3.9
Snowbasin,2024-01-09 01:00:00,2023-2024,January 2024,0.0,0.853,-6.4
Snowbasin,2024-01-09 02:00:00,2023-2024,January 2024,0.0,0.853,-9.4
Snowbasin,2024-01-09 03:00:00,2023-2024,January 2024,0.0,0.853,-11.2
Snowbasin,2024-01-09 04:00:00,2023-2024,January 2024,0.0,0.853,-6.5
Snowbasin,2024-01-09 05:00:00,2023-2024,January 2024,0.0,0.853,-3.1
Snowbasin,2024-01-09 06:00:00,2023-2024,January 2024,0.0,0.853,-1.8
Snowbasin,2024-01-09 07:00:00,2023-2024,January 2024,0.0,0.853,-0.7
Snowbasin,2024-01-09 08:00:00,2023-2024,January 2024,0.0,0.853,1.2
Snowbasin,2024-01-09 09:00:00,2023-2024,January 2024,0.0,0.853,3.1
Snowbasin,2024-01-09 10:00:00,2023-2024,January 2024,0.028,0.853,6.9
Snowbasin,2024-01-09 11:00:00,2023-2024,January 2024,0.028,0.853,11.1
Snowbasin,2024-01-09 12:00:00,2023-2024,January 2024,0.055,0.886,13.8
Snowbasin,2024-01-09 13:00:00,2023-2024,January 2024,0.083,0.886,14.9
Snowbasin,2024-01-09 14:00:00,2023-2024,January 2024,0.0,0.886,18.4
Snowbasin,2024-01-09 15:00:00,2023-2024,January 2024,0.165,0.886,19.9
Snowbasin,2024-01-09 16:00:00,2023-2024,January 2024,0.661,0.886,20.3
Snowbasin,2024-01-09 17:00:00,2023-2024,January 2024,0.413,0.919,14.7
Snowbasin,2024-01-09 18:00:00,2023-2024,January 2024,0.028,0.919,12.1
Snowbasin,2024-01-09 19:00:00,2023-2024,January 2024,0.138,0.951,12.7
Snowbasin,2024-01-09 20:00:00,2023-2024,January 2024,0.441,0.951,12.6
Snowbasin,2024-01-09 21:00:00,2023-2024,January 2024,0.358,0.951,9.8
Snowbasin,2024-01-09 22:00:00,2023-2024,January 2024,0.0,0.984,8.2
Snowbasin,2024-01-09 23:00:00,2023-2024,January 2024,0.0,0.984,5.6
Snowbasin,2024-01-10 00:00:00,2023-2024,January 2024,0.0,0.984,4.7
Snowbasin,2024-01-10 01:00:00,2023-2024,January 2024,0.0,0.984,5.2
Snowbasin,2024-01-10 02:00:00,2023-2024,January 2024,0.028,0.984,5.1
Snowbasin,2024-01-10 03:00:00,2023-2024,January 2024,0.028,1.017,6.5
Snowbasin,2024-01-10 04:00:00,2023-2024,January 2024,0.028,1.017,6.2
Snowbasin,2024-01-10 05:00:00,2023-2024,January 2024,0.028,1.017,8.8
Snowbasin,2024-01-10 06:00:00,2023-2024,January 2024,0.0,1.017,9.9
Snowbasin,2024-01-10 07:00:00,2023-2024,January 2024,0.0,1.017,2.4
Snowbasin,2024-01-10 08:00:00,2023-2024,January 2024,0.028,1.017,1.0
Snowbasin,2024-01-10 09:00:00,2023-2024,January 2024,0.055,1.017,4.3
Snowbasin,2024-01-10 10:00:00,2023-2024,January 2024,0.083,1.017,8.3
Snowbasin,2024-01-10 11:00:00,2023-2024,January 2024,0.138,1.017,11.8
Snowbasin,2024-01-10 12:00:00,2023-2024,January 2024,0.276,1.05,13.3
Snowbasin,2024-01-10 13:00:00,2023-2024,January 2024,0.138,1.05,14.7
Snowbasin,2024-01-10 14:00:00,2023-2024,January 2024,0.11,1.05,16.0
Snowbasin,2024-01-10 15:00:00,2023-2024,January 2024,0.11,1.083,16.0
Snowbasin,2024-01-10 16:00:00,2023-2024,January 2024,0.276,1.083,16.2
Snowbasin,2024-01-10 17:00:00,2023-2024,January 2024,0.634,1.083,15.0
Snowbasin,2024-01-10 18:00:00,2023-2024,January 2024,0.055,1.115,14.0
Snowbasin,2024-01-10 19:00:00,2023-2024,January 2024,0.055,1.115,12.4
Snowbasin,2024-01-10 20:00:00,2023-2024,January 2024,0.055,1.115,10.9
Snowbasin,2024-01-10 21:00:00,2023-2024,January 2024,0.055,1.115,9.3
Snowbasin,2024-01-10 22:00:00,2023-2024,January 2024,0.165,1.148,9.0
Snowbasin,2024-01-10 23:00:00,2023-2024,January 2024,0.055,1.148,7.1
Snowbasin,2024-01-11 00:00:00,2023-2024,January 2024,0.083,1.148,3.6
Snowbasin,2024-01-11 01:00:00,2023-2024,January 2024,0.0,1.148,4.4
Snowbasin,2024-01-11 02:00:00,2023-2024,January 2024,0.0,1.148,-3.3
Snowbasin,2024-01-11 03:00:00,2023-2024,January 2024,0.0,1.148,-2.5
Snowbasin,2024-01-11 04:00:00,2023-2024,January 2024,0.028,1.148,-3.0
Snowbasin,2024-01-11 05:00:00,2023-2024,January 2024,0.028,1.148,-4.2
Snowbasin,2024-01-11 06:00:00,2023-2024,January 2024,0.0,1.148,-4.2
Snowbasin,2024-01-11 07:00:00,2023-2024,January 2024,0.028,1.148,-3.6
Snowbasin,2024-01-11 08:00:00,2023-2024,January 2024,0.0,1.148,-1.4
Snowbasin,2024-01-11 09:00:00,2023-2024,January 2024,0.028,1.148,1.3
Snowbasin,2024-01-11 10:00:00,2023-2024,January 2024,0.028,1.148,5.7
Snowbasin,2024-01-11 11:00:00,2023-2024,January 2024,0.028,1.148,10.4
Snowbasin,2024-01-11 12:00:00,2023-2024,January 2024,0.055,1.148,11.8
Snowbasin,2024-01-11 13:00:00,2023-2024,January 2024,0.083,1.148,12.1
Snowbasin,2024-01-11 14:00:00,2023-2024,January 2024,0.083,1.181,12.5
Snowbasin,2024-01-11 15:00:00,2023-2024,January 2024,0.11,1.181,12.1
Snowbasin,2024-01-11 16:00:00,2023-2024,January 2024,0.138,1.181,12.0
Snowbasin,2024-01-11 17:00:00,2023-2024,January 2024,0.055,1.181,11.7
Snowbasin,2024-01-11 18:00:00,2023-2024,January 2024,0.028,1.181,10.2
Snowbasin,2024-01-11 19:00:00,2023-2024,January 2024,0.083,1.181,9.8
Snowbasin,2024-01-11 20:00:00,2023-2024,January 2024,0.193,1.181,9.1
Snowbasin,2024-01-11 21:00:00,2023-2024,January 2024,0.138,1.214,9.8
Snowbasin,2024-01-11 22:00:00,2023-2024,January 2024,0.055,1.214,9.5
Snowbasin,2024-01-11 23:00:00,2023-2024,January 2024,0.055,1.214,8.9
Snowbasin,2024-01-12 00:00:00,2023-2024,January 2024,0.028,1.214,9.5
Snowbasin,2024-01-12 01:00:00,2023-2024,January 2024,0.028,1.214,9.2
Snowbasin,2024-01-12 02:00:00,2023-2024,January 2024,0.028,1.247,9.0
Snowbasin,2024-01-12 03:00:00,2023-2024,January 2024,0.0,1.247,6.3
Snowbasin,2024-01-12 04:00:00,2023-2024,January 2024,0.0,1.247,8.4
Snowbasin,2024-01-12 05:00:00,2023-2024,January 2024,0.0,1.247,4.8
Snowbasin,2024-01-12 06:00:00,2023-2024,January 2024,0.0,1.247,6.6
Snowbasin,2024-01-12 07:00:00,2023-2024,January 2024,0.055,1.247,5.9
Snowbasin,2024-01-12 08:00:00,2023-2024,January 2024,0.138,1.247,1.4
Snowbasin,2024-01-12 09:00:00,2023-2024,January 2024,0.083,1.247,3.0
Snowbasin,2024-01-12 10:00:00,2023-2024,January 2024,0.083,1.247,6.7
Snowbasin,2024-01-12 11:00:00,2023-2024,January 2024,0.055,1.28,11.2
Snowbasin,2024-01-12 12:00:00,2023-2024,January 2024,0.083,1.28,15.9
Snowbasin,2024-01-12 13:00:00,2023-2024,January 2024,0.028,1.28,18.7
Snowbasin,2024-01-12 14:00:00,2023-2024,January 2024,0.028,1.28,19.1
Snowbasin,2024-01-12 15:00:00,2023-2024,January 2024,0.028,1.312,21.0
Snowbasin,2024-01-12 16:00:00,2023-2024,January 2024,0.11,1.312,21.1
Snowbasin,2024-01-12 17:00:00,2023-2024,January 2024,0.055,1.312,20.4
Snowbasin,2024-01-12 18:00:00,2023-2024,January 2024,0.331,1.312,19.4
Snowbasin,2024-01-12 19:00:00,2023-2024,January 2024,0.028,1.312,19.2
Snowbasin,2024-01-12 20:00:00,2023-2024,January 2024,0.055,1.345,18.1
Snowbasin,2024-01-12 21:00:00,2023-2024,January 2024,0.165,1.345,17.3
Snowbasin,2024-01-12 22:00:00,2023-2024,January 2024,0.165,1.345,16.0
Snowbasin,2024-01-12 23:00:00,2023-2024,January 2024,0.028,1.345,16.5
Snowbasin,2024-01-13 00:00:00,2023-2024,January 2024,0.0,1.378,15.0
Snowbasin,2024-01-13 01:00:00,2023-2024,January 2024,0.0,1.378,14.7
Snowbasin,2024-01-13 02:00:00,2023-2024,January 2024,0.0,1.378,13.8
Snowbasin,2024-01-13 03:00:00,2023-2024,January 2024,0.0,1.378,12.1
Snowbasin,2024-01-13 04:00:00,2023-2024,January 2024,0.0,1.378,9.8
Snowbasin,2024-01-13 05:00:00,2023-2024,January 2024,0.0,1.411,6.9
Snowbasin,2024-01-13 06:00:00,2023-2024,January 2024,0.0,1.411,6.4
Snowbasin,2024-01-13 07:00:00,2023-2024,January 2024,0.0,1.411,3.4
Snowbasin,2024-01-13 08:00:00,2023-2024,January 2024,0.0,1.411,0.4
Snowbasin,2024-01-13 09:00:00,2023-2024,January 2024,0.0,1.411,-3.0
Snowbasin,2024-01-13 10:00:00,2023-2024,January 2024,0.055,1.411,4.6
Snowbasin,2024-01-13 11:00:00,2023-2024,January 2024,0.055,1.411,9.4
Snowbasin,2024-01-13 12:00:00,2023-2024,January 2024,0.11,1.411,12.0
Snowbasin,2024-01-13 13:00:00,2023-2024,January 2024,0.22,1.444,14.0
Snowbasin,2024-01-13 14:00:00,2023-2024,January 2024,0.303,1.444,14.9
Snowbasin,2024-01-13 15:00:00,2023-2024,January 2024,0.331,1.444,15.8
Snowbasin,2024-01-13 16:00:00,2023-2024,January 2024,0.331,1.476,16.2
Snowbasin,2024-01-13 17:00:00,2023-2024,January 2024,0.331,1.476,16.0
Snowbasin,2024-01-13 18:00:00,2023-2024,January 2024,0.22,1.509,16.3
Snowbasin,2024-01-13 19:00:00,2023-2024,January 2024,0.276,1.542,16.3
Snowbasin,2024-01-13 20:00:00,2023-2024,January 2024,0.358,1.542,16.4
Snowbasin,2024-01-13 21:00:00,2023-2024,January 2024,0.413,1.575,16.5
Snowbasin,2024-01-13 22:00:00,2023-2024,January 2024,0.579,1.608,16.7
Snowbasin,2024-01-13 23:00:00,2023-2024,January 2024,0.744,1.608,17.0
Snowbasin,2024-01-14 00:00:00,2023-2024,January 2024,0.799,1.64,17.8
Snowbasin,2024-01-14 01:00:00,2023-2024,January 2024,0.579,1.706,18.6
Snowbasin,2024-01-14 02:00:00,2023-2024,January 2024,0.579,1.739,19.2
Snowbasin,2024-01-14 03:00:00,2023-2024,January 2024,0.689,1.772,20.3
Snowbasin,2024-01-14 04:00:00,2023-2024,January 2024,0.276,1.804,21.1
Snowbasin,2024-01-14 05:00:00,2023-2024,January 2024,0.055,1.804,22.2
Snowbasin,2024-01-14 06:00:00,2023-2024,January 2024,0.331,1.837,23.2
Snowbasin,2024-01-14 07:00:00,2023-2024,January 2024,0.11,1.837,23.3
Snowbasin,2024-01-14 08:00:00,2023-2024,January 2024,0.028,1.837,22.6
Snowbasin,2024-01-14 09:00:00,2023-2024,January 2024,0.055,1.837,21.9
Snowbasin,2024-01-14 10:00:00,2023-2024,January 2024,0.11,1.837,21.9
Snowbasin,2024-01-14 11:00:00,2023-2024,January 2024,0.055,1.837,22.7
Snowbasin,2024-01-14 12:00:00,2023-2024,January 2024,0.028,1.837,23.6
Snowbasin,2024-01-14 13:00:00,2023-2024,January 2024,0.055,1.837,22.9
Snowbasin,2024-01-14 14:00:00,2023-2024,January 2024,0.055,1.837,22.6
Snowbasin,2024-01-14 15:00:00,2023-2024,January 2024,0.11,1.837,21.4
Snowbasin,2024-01-14 16:00:00,2023-2024,January 2024,0.083,1.837,20.7
Snowbasin,2024-01-14 17:00:00,2023-2024,January 2024,0.028,1.837,20.1
Snowbasin,2024-01-14 18:00:00,2023-2024,January 2024,0.028,1.837,19.2
Snowbasin,2024-01-14 19:00:00,2023-2024,January 2024,0.0,1.837,19.3
Snowbasin,2024-01-14 20:00:00,2023-2024,January 2024,0.0,1.837,19.9
Snowbasin,2024-01-14 21:00:00,2023-2024,January 2024,0.028,1.837,20.2
Snowbasin,2024-01-14 22:00:00,2023-2024,January 2024,0.028,1.837,20.5
Snowbasin,2024-01-14 23:00:00,2023-2024,January 2024,0.028,1.837,20.4
Snowbasin,2024-01-15 00:00:00,2023-2024,January 2024,0.055,1.837,20.2
Snowbasin,2024-01-15 01:00:00,2023-2024,January 2024,0.083,1.837,19.8
Snowbasin,2024-01-15 02:00:00,2023-2024,January 2024,0.11,1.87,19.6
Snowbasin,2024-01-15 03:00:00,2023-2024,January 2024,0.11,1.87,18.8
Snowbasin,2024-01-15 04:00:00,2023-2024,January 2024,0.028,1.87,18.5
Snowbasin,2024-01-15 05:00:00,2023-2024,January 2024,0.0,1.87,17.4
Snowbasin,2024-01-15 06:00:00,2023-2024,January 2024,0.0,1.87,9.1
Snowbasin,2024-01-15 07:00:00,2023-2024,January 2024,0.0,1.87,5.6
Snowbasin,2024-01-15 08:00:00,2023-2024,January 2024,0.0,1.87,4.5
Snowbasin,2024-01-15 09:00:00,2023-2024,January 2024,0.0,1.87,8.1
Snowbasin,2024-01-15 10:00:00,2023-2024,January 2024,0.0,1.87,11.6
Snowbasin,2024-01-15 11:00:00,2023-2024,January 2024,0.0,1.87,14.3
Snowbasin,2024-01-15 12:00:00,2023-2024,January 2024,0.0,1.837,16.3
Snowbasin,2024-01-15 13:00:00,2023-2024,January 2024,0.0,1.837,16.5
Snowbasin,2024-01-15 14:00:00,2023-2024,January 2024,0.0,1.837,16.0
Snowbasin,2024-01-15 15:00:00,2023-2024,January 2024,0.0,1.837,14.7
Snowbasin,2024-01-15 16:00:00,2023-2024,January 2024,0.0,1.837,12.4
Snowbasin,2024-01-15 17:00:00,2023-2024,January 2024,0.0,1.837,6.6
Snowbasin,2024-01-15 18:00:00,2023-2024,January 2024,0.0,1.837,7.7
Snowbasin,2024-01-15 19:00:00,2023-2024,January 2024,0.0,1.837,8.0
Snowbasin,2024-01-15 20:00:00,2023-2024,January 2024,0.0,1.837,5.1
Snowbasin,2024-01-15 21:00:00,2023-2024,January 2024,0.0,1.837,-7.1
Snowbasin,2024-01-15 22:00:00,2023-2024,January 2024,0.0,1.837,-9.1
Snowbasin,2024-01-15 23:00:00,2023-2024,January 2024,0.0,1.837,-9.8
Snowbasin,2024-01-16 00:00:00,2023-2024,January 2024,0.0,1.837,-11.4
Snowbasin,2024-01-16 01:00:00,2023-2024,January 2024,0.0,1.837,-13.2
Snowbasin,2024-01-16 02:00:00,2023-2024,January 2024,0.0,1.837,-15.0
Snowbasin,2024-01-16 03:00:00,2023-2024,January 2024,0.0,1.837,-17.0
Snowbasin,2024-01-16 04:00:00,2023-2024,January 2024,0.0,1.837,-18.8
Snowbasin,2024-01-16 05:00:00,2023-2024,January 2024,0.0,1.837,-19.5
Snowbasin,2024-01-16 06:00:00,2023-2024,January 2024,0.0,1.804,-17.7
Snowbasin,2024-01-16 07:00:00,2023-2024,January 2024,0.0,1.804,-17.7
Snowbasin,2024-01-16 08:00:00,2023-2024,January 2024,0.0,1.804,-17.4
Snowbasin,2024-01-16 09:00:00,2023-2024,January 2024,0.0,1.804,-11.6
Snowbasin,2024-01-16 10:00:00,2023-2024,January 2024,0.0,1.804,-2.7
Snowbasin,2024-01-16 11:00:00,2023-2024,January 2024,0.0,1.804,5.8
Snowbasin,2024-01-16 12:00:00,2023-2024,January 2024,0.0,1.804,14.4
Snowbasin,2024-01-16 13:00:00,2023-2024,January 2024,0.0,1.804,17.0
Snowbasin,2024-01-16 14:00:00,2023-2024,January 2024,0.0,1.804,17.9
Snowbasin,2024-01-16 15:00:00,2023-2024,January 2024,0.0,1.804,17.4
Snowbasin,2024-01-16 16:00:00,2023-2024,January 2024,0.0,1.804,15.6
Snowbasin,2024-01-16 17:00:00,2023-2024,January 2024,0.0,1.804,16.3
Snowbasin,2024-01-16 18:00:00,2023-2024,January 2024,0.0,1.804,15.6
Snowbasin,2024-01-16 19:00:00,2023-2024,January 2024,0.0,1.804,5.3
Snowbasin,2024-01-16 20:00:00,2023-2024,January 2024,0.0,1.804,4.3
Snowbasin,2024-01-16 21:00:00,2023-2024,January 2024,0.0,1.804,2.7
Snowbasin,2024-01-16 22:00:00,2023-2024,January 2024,0.0,1.804,-1.1
Snowbasin,2024-01-16 23:00:00,2023-2024,January 2024,0.0,1.804,-3.3
Snowbasin,2024-01-17 00:00:00,2023-2024,January 2024,0.0,1.804,-4.2
Snowbasin,2024-01-17 01:00:00,2023-2024,January 2024,0.0,1.804,-3.0
Snowbasin,2024-01-17 02:00:00,2023-2024,January 2024,0.0,1.804,-0.4
Snowbasin,2024-01-17 03:00:00,2023-2024,January 2024,0.11,1.804,1.9
Snowbasin,2024-01-17 04:00:00,2023-2024,January 2024,0.413,1.837,5.1
Snowbasin,2024-01-17 05:00:00,2023-2024,January 2024,0.634,1.87,7.8
Snowbasin,2024-01-17 06:00:00,2023-2024,January 2024,0.524,1.936,10.4
Snowbasin,2024-01-17 07:00:00,2023-2024,January 2024,0.358,1.969,12.1
Snowbasin,2024-01-17 08:00:00,2023-2024,January 2024,0.303,1.969,13.7
Snowbasin,2024-01-17 09:00:00,2023-2024,January 2024,0.441,2.001,15.6
Snowbasin,2024-01-17 10:00:00,2023-2024,January 2024,0.744,2.001,17.5
Snowbasin,2024-01-17 11:00:00,2023-2024,January 2024,0.386,2.001,21.1
Snowbasin,2024-01-17 12:00:00,2023-2024,January 2024,0.248,2.034,23.0
Snowbasin,2024-01-17 13:00:00,2023-2024,January 2024,0.028,2.067,24.6
Snowbasin,2024-01-17 14:00:00,2023-2024,January 2024,0.0,2.067,26.1
Snowbasin,2024-01-17 15:00:00,2023-2024,January 2024,0.0,2.1,26.4
Snowbasin,2024-01-17 16:00:00,2023-2024,January 2024,0.028,2.1,25.7
Snowbasin,2024-01-17 17:00:00,2023-2024,January 2024,0.028,2.1,24.7
Snowbasin,2024-01-17 18:00:00,2023-2024,January 2024,0.055,2.067,23.1
Snowbasin,2024-01-17 19:00:00,2023-2024,January 2024,0.0,2.067,22.3
Snowbasin,2024-01-17 20:00:00,2023-2024,January 2024,0.0,2.067,25.3
Snowbasin,2024-01-17 21:00:00,2023-2024,January 2024,0.165,2.1,22.6
Snowbasin,2024-01-17 22:00:00,2023-2024,January 2024,0.248,2.1,22.7
Snowbasin,2024-01-17 23:00:00,2023-2024,January 2024,0.22,2.1,23.4
Snowbasin,2024-01-18 00:00:00,2023-2024,January 2024,0.496,2.133,22.8
Snowbasin,2024-01-18 01:00:00,2023-2024,January 2024,0.386,2.133,22.8
Snowbasin,2024-01-18 02:00:00,2023-2024,January 2024,0.165,2.133,22.8
Snowbasin,2024-01-18 03:00:00,2023-2024,January 2024,0.083,2.133,22.9
Snowbasin,2024-01-18 04:00:00,2023-2024,January 2024,0.028,2.133,23.0
Snowbasin,2024-01-18 05:00:00,2023-2024,January 2024,0.028,2.133,22.7
Snowbasin,2024-01-18 06:00:00,2023-2024,January 2024,0.0,2.133,21.5
Snowbasin,2024-01-18 07:00:00,2023-2024,January 2024,0.0,2.133,24.5
Snowbasin,2024-01-18 08:00:00,2023-2024,January 2024,0.0,2.133,21.9
Snowbasin,2024-01-18 09:00:00,2023-2024,January 2024,0.0,2.133,20.1
Snowbasin,2024-01-18 10:00:00,2023-2024,January 2024,0.0,2.133,27.4
Snowbasin,2024-01-18 11:00:00,2023-2024,January 2024,0.0,2.133,29.2
Snowbasin,2024-01-18 12:00:00,2023-2024,January 2024,0.0,2.1,31.1
Snowbasin,2024-01-18 13:00:00,2023-2024,January 2024,0.0,2.1,31.2
Snowbasin,2024-01-18 14:00:00,2023-2024,January 2024,0.0,2.1,30.5
Snowbasin,2024-01-18 15:00:00,2023-2024,January 2024,0.0,2.1,29.4
Snowbasin,2024-01-18 16:00:00,2023-2024,January 2024,0.0,2.1,25.7
Snowbasin,2024-01-18 17:00:00,2023-2024,January 2024,0.0,2.067,27.7
Snowbasin,2024-01-18 18:00:00,2023-2024,January 2024,0.0,2.067,26.2
Snowbasin,2024-01-18 19:00:00,2023-2024,January 2024,0.0,2.067,22.5
Snowbasin,2024-01-18 20:00:00,2023-2024,January 2024,0.0,2.067,12.0
Snowbasin,2024-01-18 21:00:00,2023-2024,January 2024,0.0,2.067,11.8
Snowbasin,2024-01-18 22:00:00,2023-2024,January 2024,0.0,2.067,10.5
Snowbasin,2024-01-18 23:00:00,2023-2024,January 2024,0.0,2.067,9.2
Snowbasin,2024-01-19 00:00:00,2023-2024,January 2024,0.0,2.067,8.5
Snowbasin,2024-01-19 01:00:00,2023-2024,January 2024,0.0,2.034,8.5
Snowbasin,2024-01-19 02:00:00,2023-2024,January 2024,0.0,2.034,8.6
Snowbasin,2024-01-19 03:00:00,2023-2024,January 2024,0.0,2.034,8.8
Snowbasin,2024-01-19 04:00:00,2023-2024,January 2024,0.0,2.034,8.3
Snowbasin,2024-01-19 05:00:00,2023-2024,January 2024,0.0,2.034,7.6
Snowbasin,2024-01-19 06:00:00,2023-2024,January 2024,0.0,2.034,7.7
Snowbasin,2024-01-19 07:00:00,2023-2024,January 2024,0.0,2.034,8.0
Snowbasin,2024-01-19 08:00:00,2023-2024,January 2024,0.0,2.034,8.1
Snowbasin,2024-01-19 09:00:00,2023-2024,January 2024,0.0,2.034,9.8
